"fot_codigo","POR_CULT","POR_CIELO","POR_PAISAJE","PAN_DET","HERBÁCEO O LEÑOSO","AB_REV"
"2073183",27.48,19.49,0.00,"Panorámica","L",0
"2073184",59.04,1.45,0.00,"Panorámica","L",0
"2073185",37.09,8.33,0.00,"Panorámica","L",0
"2073189",26.01,8.67,0.00,"Panorámica","L",0
"2073190",14.14,17.27,0.00,"Panorámica","L",0
"2073192",19.24,19.80,0.00,"Panorámica","L",0
"2073193",29.15,12.36,0.00,"Panorámica","L",0
"2073199",7.89,0.00,8.34,"Panorámica","L",0
"2073200",2.34,0.00,21.12,"Panorámica","L",0
"2073201",29.52,20.84,0.00,"Panorámica","H",0
"2073203",20.52,10.49,1.97,"Panorámica","H",0
"2073248",22.73,5.28,5.36,"Panorámica","L",0
"2073249",13.91,0.00,25.82,"Panorámica","L",0
"2073253",4.00,13.96,0.00,"Panorámica","L",0
"2073254",14.18,0.00,7.59,"Panorámica","L",0
"2073255",10.67,12.21,4.27,"Panorámica","L",0
"2073270",43.97,12.42,0.00,"Detalle","L",0
"2073271",8.76,7.38,22.45,"Panorámica","L",0
"2073278",17.73,1.29,13.85,"Panorámica","L",0
"2073282",7.93,23.46,2.54,"Panorámica","L",0
"2073284",6.20,14.12,4.15,"Panorámica","L",0
"2073298",45.99,8.37,3.82,"Panorámica","L",0
"2073300",13.65,10.56,8.79,"Panorámica","L",0
"2073344",21.03,25.37,4.02,"Panorámica","L",0
"2073363",6.85,21.21,21.50,"Panorámica","L",0
"2073369",6.72,33.76,4.75,"Panorámica","L",0
"2073387",25.61,10.06,0.00,"Panorámica","L",0
"2073390",12.72,2.97,2.53,"Panorámica","L",0
"2073391",29.77,15.38,1.28,"Panorámica","L",0
"2073396",31.35,5.43,2.54,"Panorámica","L",0
"2073401",48.78,3.51,0.00,"Panorámica","L",0
"2073435",41.46,12.33,0.00,"Panorámica","L",0
"2073437",7.49,18.45,4.67,"Panorámica","L",1
"2073441",27.93,0.00,0.00,"Panorámica","L",1
"2073442",48.28,0.00,14.04,"Panorámica","L",1
"2073443",43.93,0.00,12.82,"Panorámica","L",1
"2073445",40.74,0.00,10.97,"Panorámica","L",1
"2073446",30.73,0.00,0.00,"Panorámica","L",1
"2073446",30.73,0.00,0.00,"Panorámica","L",1
"2073451",50.80,33.87,3.50,"Panorámica","H",0
"2073455",1.16,19.39,0.00,"Panorámica","L",0
"2073458",5.21,10.33,0.00,"Panorámica","L",0
"2073459",12.71,12.38,10.76,"Panorámica","L",0
"2073466",12.77,7.96,0.00,"Panorámica","L",0
"2073468",24.10,7.40,4.95,"Panorámica","L",1
"2073472",33.86,15.95,3.41,"Panorámica","L",0
"2073473",60.77,0.00,0.00,"Panorámica","L",0
"2073475",46.05,10.15,1.71,"Panorámica","L",0
"2073478",23.10,11.97,0.00,"Panorámica","L",1
"2073479",47.37,2.83,8.98,"Panorámica","L",0
"2073481",45.63,10.05,2.76,"Panorámica","L",0
"2073488",8.70,23.78,17.93,"Panorámica","L",0
"2073489",7.69,23.15,7.95,"Panorámica","L",0
"2073490",8.41,12.60,10.76,"Panorámica","L",0
"2073491",50.84,2.12,6.82,"Detalle","L",1
"2073492",11.57,31.98,1.12,"Panorámica","L",1
"2073495",51.61,2.50,19.80,"Panorámica","H",0
"2073503",0.00,28.80,0.00,"Panorámica","L",0
"2073511",62.29,4.93,1.19,"Panorámica","L",1
"2073512",38.75,21.49,0.00,"Panorámica","L",0
"2073514",36.50,4.53,0.00,"Panorámica","L",0
"2073515",25.86,9.92,11.67,"Panorámica","L",0
"2073517",14.75,18.89,2.60,"Panorámica","L",0
"2073518",34.65,10.78,6.30,"Panorámica","L",0
"2073519",51.60,9.34,1.36,"Panorámica","L",0
"2073520",38.02,12.67,0.00,"Panorámica","L",0
"2073524",26.84,11.66,0.00,"Panorámica","L",0
"2073528",31.84,10.27,6.72,"Panorámica","L",0
"2073529",20.54,5.53,18.77,"Panorámica","L",0
"2073533",58.18,2.55,0.00,"Panorámica","L",0
"2073534",8.24,13.82,0.00,"Panorámica","L",1
"2073536",10.01,18.23,7.74,"Panorámica","L",0
"2073538",27.00,28.23,1.11,"Panorámica","L",0
"2073539",17.13,9.41,5.41,"Panorámica","L",0
"2073540",24.43,10.73,1.95,"Panorámica","L",0
"2073541",53.35,14.76,0.00,"Panorámica","L",0
"2073542",3.15,0.00,14.86,"Panorámica","L",1
"2073545",26.89,21.04,1.32,"Panorámica","L",0
"2073547",38.06,18.21,3.02,"Detalle","L",0
"2073549",8.42,29.72,0.00,"Panorámica","L",0
"2073550",21.85,21.49,15.20,"Panorámica","L",0
"2073551",2.68,6.07,6.14,"Panorámica","L",0
"2073565",47.72,8.80,3.12,"Panorámica","L",0
"2073566",42.01,14.46,0.00,"Detalle","H",0
"2073576",55.96,27.38,0.00,"Panorámica","H",0
"2073578",25.43,21.20,0.00,"Panorámica","H",0
"2073581",65.72,19.49,0.00,"Detalle","H",0
"2073582",78.23,12.18,0.00,"Detalle","H",0
"2073583",90.28,6.17,0.00,"Detalle","H",0
"2073584",79.33,8.86,0.00,"Detalle","H",0
"2073585",44.78,10.02,0.00,"Panorámica","H",0
"2073589",68.32,24.11,0.00,"Detalle","H",0
"2073590",50.78,40.51,0.00,"Panorámica","H",0
"2073591",64.74,4.26,0.00,"Detalle","H",0
"2073592",67.74,7.24,0.00,"Detalle","H",0
"2073594",56.22,39.29,0.00,"Panorámica","H",0
"2073597",70.67,6.86,1.89,"Panorámica","H",0
"2073644",2.99,9.44,22.58,"Panorámica","L",0
"2073645",5.93,8.20,7.11,"Panorámica","L",0
"2073671",61.42,0.00,0.00,"Panorámica","L",0
"2073676",36.97,3.83,5.83,"Panorámica","L",0
"2073677",15.51,4.00,14.63,"Panorámica","L",0
"2073680",24.92,11.29,6.91,"Panorámica","L",0
"2073681",26.52,0.00,0.00,"Panorámica","L",0
"2073691",34.67,11.99,5.57,"Panorámica","L",1
"2073692",20.29,7.51,0.00,"Panorámica","L",0
"2073694",2.30,8.76,3.46,"Panorámica","L",1
"2073695",68.86,11.50,15.05,"Panorámica","L",1
"2073696",10.52,3.90,7.98,"Panorámica","L",0
"2073698",25.33,19.89,2.97,"Panorámica","L",0
"2073699",5.46,19.49,6.66,"Panorámica","L",0
"2073700",0.00,25.31,10.03,"Panorámica","L",0
"2073703",27.83,0.00,22.59,"Panorámica","L",1
"2073704",17.49,0.00,23.01,"Panorámica","L",1
"2073705",21.98,12.81,2.53,"Panorámica","L",1
"2073707",2.60,0.00,9.96,"Panorámica","L",1
"2073708",0.00,19.44,0.00,"Panorámica","L",1
"2073718",0.00,9.59,18.90,"Panorámica","L",1
"2073719",3.73,8.49,6.42,"Panorámica","L",1
"2073720",23.21,6.31,8.50,"Panorámica","L",0
"2073721",40.67,15.61,0.00,"Panorámica","L",0
"2073723",47.77,8.39,0.00,"Panorámica","L",0
"2073724",39.56,5.50,0.00,"Panorámica","L",0
"2073725",19.52,12.12,0.00,"Panorámica","L",0
"2073727",0.00,1.09,8.34,"Panorámica","L",1
"2073728",32.07,0.00,13.37,"Panorámica","L",0
"2073729",19.46,11.92,14.43,"Panorámica","L",0
"2073731",33.90,10.20,0.00,"Panorámica","L",0
"2073739",30.85,21.83,1.66,"Panorámica","H",0
"2073742",20.58,11.62,0.00,"Panorámica","H",0
"2073744",55.79,1.45,1.71,"Detalle","H",0
"2073755",38.89,8.94,0.00,"Panorámica","H",0
"2073785",8.66,21.13,0.00,"Panorámica","L",0
"2073788",4.12,18.35,0.00,"Panorámica","L",0
"2073797",7.09,19.29,5.36,"Panorámica","L",0
"2073822",14.20,17.20,2.60,"Panorámica","L",0
"2073826",7.83,20.55,6.81,"Panorámica","L",0
"2073855",23.52,13.49,11.11,"Panorámica","L",0
"2073856",17.22,14.90,2.39,"Panorámica","L",0
"2073864",4.47,20.56,10.32,"Panorámica","L",0
"2073880",2.68,14.12,14.71,"Panorámica","L",0
"2073899",14.45,7.19,7.70,"Panorámica","L",0
"2073900",6.93,4.91,2.63,"Panorámica","L",0
"2073902",7.04,20.00,5.00,"Panorámica","L",0
"2073906",2.21,5.85,19.64,"Panorámica","L",0
"2073907",13.69,23.25,1.30,"Panorámica","L",0
"2073908",0.00,5.60,28.83,"Panorámica","L",0
"2073911",3.65,1.34,9.56,"Panorámica","L",0
"2073914",48.78,9.88,0.00,"Panorámica","L",0
"2073917",8.30,13.61,8.32,"Panorámica","L",0
"2073922",17.70,6.33,2.96,"Panorámica","L",0
"2073924",8.64,13.09,8.74,"Panorámica","L",0
"2073930",8.62,0.00,5.95,"Detalle","L",0
"2073931",13.09,16.08,3.43,"Panorámica","L",0
"2073940",7.42,0.00,12.13,"Panorámica","L",0
"2073942",11.62,20.58,8.01,"Panorámica","L",0
"2073944",26.43,25.22,0.00,"Panorámica","L",0
"2073946",4.38,0.00,18.73,"Panorámica","L",0
"2073947",11.94,29.33,0.00,"Panorámica","L",0
"2073948",11.88,12.86,1.44,"Panorámica","L",0
"2073949",3.45,0.00,7.68,"Panorámica","L",0
"2073950",33.08,12.42,0.00,"Panorámica","L",0
"2073952",5.19,7.97,6.11,"Panorámica","L",0
"2073966",5.85,25.20,5.33,"Panorámica","L",0
"2073967",6.30,32.12,0.00,"Panorámica","L",0
"2073979",32.13,0.00,4.32,"Panorámica","L",0
"2073980",7.08,7.69,10.45,"Panorámica","L",1
"2073987",7.05,4.29,13.12,"Panorámica","L",0
"2073989",14.04,1.08,1.20,"Panorámica","L",0
"2073991",6.91,3.03,12.63,"Panorámica","L",0
"2073992",6.61,3.93,28.83,"Panorámica","L",0
"2074000",6.19,10.26,22.54,"Panorámica","L",0
"2074001",27.90,3.91,0.00,"Panorámica","L",0
"2074006",10.96,19.16,0.00,"Panorámica","L",0
"2074010",13.96,8.97,4.95,"Panorámica","L",0
"2074013",9.89,24.46,0.00,"Panorámica","L",0
"2074015",8.06,19.35,10.20,"Panorámica","L",0
"2074018",10.78,19.34,6.10,"Panorámica","L",0
"2074020",16.18,12.67,11.76,"Panorámica","L",0
"2074021",19.69,8.38,6.63,"Panorámica","L",0
"2074030",11.58,23.39,1.11,"Panorámica","L",0
"2074033",13.43,9.04,7.71,"Panorámica","L",0
"2074037",16.80,9.87,5.25,"Panorámica","L",0
"2074041",13.08,14.61,0.00,"Panorámica","L",0
"2074042",3.79,14.63,11.90,"Panorámica","L",0
"2074044",7.95,4.86,13.63,"Panorámica","L",0
"2074055",8.78,2.79,7.85,"Panorámica","L",0
"2074057",6.79,13.38,0.00,"Panorámica","L",0
"2074066",42.19,0.00,10.88,"Panorámica","L",0
"2074067",49.80,5.20,3.65,"Panorámica","L",0
"2074068",37.57,7.89,3.58,"Panorámica","L",0
"2074069",36.13,21.95,10.97,"Panorámica","L",0
"2074079",1.26,10.80,0.00,"Panorámica","L",0
"2074089",37.64,2.04,0.00,"Panorámica","L",0
"2074091",21.08,18.13,1.86,"Panorámica","L",0
"2074094",15.58,10.90,2.30,"Panorámica","L",0
"2074096",15.78,9.36,16.83,"Panorámica","L",0
"2074097",10.57,15.73,8.91,"Panorámica","L",0
"2074100",3.63,10.64,7.68,"Panorámica","L",0
"2074112",5.92,10.87,2.45,"Panorámica","L",0
"2074118",32.01,6.67,0.00,"Panorámica","L",0
"2074119",29.59,15.00,1.06,"Panorámica","L",0
"2074122",1.27,11.76,5.42,"Panorámica","L",0
"2074126",34.27,17.37,1.88,"Panorámica","L",0
"2074135",7.67,20.25,6.74,"Panorámica","L",0
"2074136",5.91,19.56,13.39,"Panorámica","L",0
"2074146",0.00,10.78,1.70,"Panorámica","L",0
"2074167",10.23,20.47,16.26,"Panorámica","L",0
"2074239",53.32,0.00,0.00,"Detalle","L",0
"2074448",59.11,0.00,0.00,"Detalle","L",0
"2074490",16.45,2.76,6.16,"Panorámica","L",0
"2074491",16.74,9.83,4.90,"Panorámica","L",0
"2074492",8.60,0.00,13.69,"Panorámica","L",0
"2074495",21.56,5.35,1.53,"Panorámica","L",0
"2074504",48.90,0.00,0.00,"Panorámica","L",0
"2074510",41.08,0.00,3.81,"Panorámica","L",0
"2074527",18.83,7.41,10.28,"Panorámica","L",1
"2074595",19.01,9.06,6.01,"Panorámica","L",1
"2074620",31.30,3.31,7.92,"Panorámica","L",0
"2074622",28.13,17.24,3.80,"Panorámica","L",0
"2074623",32.94,1.10,5.26,"Panorámica","L",0
"2074624",16.65,19.06,5.01,"Panorámica","L",0
"2074627",7.90,23.64,18.05,"Panorámica","L",0
"2074665",14.18,0.00,19.03,"Panorámica","L",0
"2074667",9.40,6.99,0.00,"Panorámica","L",0
"2074722",19.10,7.66,22.14,"Panorámica","L",0
"2074749",38.93,16.76,0.00,"Panorámica","L",0
"2074750",38.12,2.39,7.16,"Panorámica","L",0
"2074752",20.53,10.70,4.35,"Panorámica","L",0
"2074762",21.80,22.70,11.11,"Panorámica","L",0
"2074764",12.02,12.90,1.06,"Panorámica","L",0
"2074767",22.64,10.19,7.77,"Panorámica","L",0
"2074776",40.19,6.15,1.36,"Panorámica","L",0
"2074778",15.53,11.16,14.16,"Panorámica","L",0
"2074779",39.72,10.75,6.01,"Panorámica","L",0
"2074780",29.05,5.38,8.04,"Panorámica","L",0
"2074782",40.69,6.78,4.27,"Panorámica","L",0
"2074783",38.30,9.92,1.19,"Panorámica","L",0
"2074785",26.88,3.06,5.35,"Panorámica","L",0
"2074786",45.46,8.11,2.70,"Panorámica","L",0
"2074791",9.22,13.51,6.54,"Panorámica","L",0
"2074792",0.00,1.16,18.06,"Panorámica","L",0
"2074806",41.89,2.44,0.00,"Panorámica","L",0
"2074817",55.62,7.39,30.52,"Panorámica","L",0
"2074819",35.60,3.61,25.66,"Panorámica","L",0
"2074821",58.30,0.00,0.00,"Panorámica","L",0
"2074822",7.40,6.99,11.25,"Panorámica","L",0
"2074823",13.07,0.00,16.17,"Panorámica","L",0
"2074835",8.37,15.40,2.26,"Panorámica","L",0
"2074837",17.66,12.47,3.11,"Panorámica","L",0
"2074851",50.74,2.60,3.84,"Detalle","L",0
"2074852",50.55,10.97,0.00,"Panorámica","L",0
"2074859",6.56,5.81,22.64,"Panorámica","L",0
"2074860",17.90,10.30,0.00,"Panorámica","L",0
"2074867",9.10,7.47,2.67,"Panorámica","L",0
"2074872",1.19,7.73,4.42,"Panorámica","L",0
"2074911",11.23,5.35,0.00,"Panorámica","L",0
"2074912",33.12,2.79,0.00,"Panorámica","L",0
"2074913",28.65,2.25,2.52,"Panorámica","L",0
"2074914",20.91,10.60,0.00,"Panorámica","L",0
"2074919",25.23,6.13,0.00,"Panorámica","L",0
"2074921",14.93,19.78,0.00,"Panorámica","L",0
"2074922",10.61,23.53,7.05,"Panorámica","L",0
"2074925",23.95,22.55,5.72,"Panorámica","L",0
"2074928",23.28,14.29,4.89,"Panorámica","L",0
"2074929",9.62,8.07,7.85,"Panorámica","L",0
"2074930",11.58,13.45,4.84,"Panorámica","L",0
"2074933",18.71,24.39,5.62,"Panorámica","L",0
"2074946",3.36,42.84,2.81,"Panorámica","L",0
"2074953",0.00,7.89,17.36,"Panorámica","L",0
"2074960",11.86,32.77,4.89,"Panorámica","L",0
"2074963",7.93,10.26,6.24,"Panorámica","L",0
"2074966",1.46,17.36,13.77,"Panorámica","L",0
"2074967",12.61,33.70,4.25,"Panorámica","L",0
"2074968",14.16,8.19,12.20,"Panorámica","L",0
"2074982",8.24,15.06,1.30,"Panorámica","L",0
"2074984",3.58,8.39,1.02,"Panorámica","L",0
"2074995",6.20,34.41,8.42,"Panorámica","L",0
"2075023",10.28,19.99,10.55,"Panorámica","L",0
"2075024",3.42,1.74,31.03,"Panorámica","L",0
"2075058",20.94,15.83,3.53,"Panorámica","L",0
"2075059",44.97,8.91,0.00,"Panorámica","L",0
"2075060",32.61,22.36,5.51,"Panorámica","L",0
"2075075",5.01,27.06,0.00,"Panorámica","L",0
"2075095",54.42,2.98,1.62,"Panorámica","L",0
"2075102",12.26,10.32,0.00,"Panorámica","L",0
"2075103",27.92,3.56,25.67,"Panorámica","L",0
"2075112",7.68,19.53,2.27,"Panorámica","L",0
"2075113",67.65,2.93,3.29,"Detalle","L",0
"2075186",38.38,17.89,3.94,"Panorámica","L",0
"2075193",21.92,7.13,1.70,"Panorámica","L",0
"2075207",21.22,9.14,16.33,"Panorámica","L",0
"2075280",11.78,16.61,0.00,"Panorámica","L",0
"2075281",56.69,7.92,0.00,"Panorámica","L",0
"2075289",63.00,0.00,0.00,"Panorámica","L",0
"2075294",57.35,0.00,0.00,"Panorámica","L",0
"2075295",1.66,0.00,3.49,"Panorámica","L",0
"2075311",38.22,11.90,3.38,"Panorámica","L",0
"2075314",42.48,7.64,12.04,"Panorámica","L",0
"2075315",23.84,8.38,1.15,"Panorámica","L",0
"2075316",55.77,3.26,0.00,"Panorámica","L",0
"2075317",34.20,4.95,9.22,"Panorámica","L",1
"2075318",54.64,8.74,2.89,"Panorámica","L",0
"2075320",25.43,10.32,11.08,"Panorámica","L",1
"2075334",58.18,1.27,0.00,"Panorámica","L",1
"2075335",10.57,0.00,2.11,"Panorámica","L",0
"2075339",4.28,0.00,0.00,"Panorámica","L",0
"2075340",12.34,0.00,2.32,"Panorámica","L",0
"2075362",43.18,2.28,8.29,"Panorámica","L",0
"2075467",19.29,6.48,6.49,"Panorámica","L",0
"2075474",15.29,14.45,7.53,"Panorámica","L",0
"2075480",2.43,5.08,21.07,"Panorámica","L",0
"2075484",17.58,16.23,5.63,"Panorámica","L",0
"2075485",12.75,25.95,2.63,"Panorámica","L",0
"2075486",53.40,15.50,10.20,"Panorámica","L",0
"2075487",37.26,15.80,3.24,"Panorámica","L",0
"2075492",22.78,11.84,16.02,"Panorámica","L",0
"2075494",34.77,14.17,0.00,"Panorámica","L",0
"2075495",31.15,10.67,0.00,"Panorámica","L",0
"2075497",21.22,5.06,29.14,"Panorámica","L",0
"2075499",13.62,18.20,1.32,"Panorámica","L",0
"2075501",13.28,34.18,10.84,"Panorámica","L",0
"2075510",0.00,0.00,0.00,"Panorámica","L",1
"2075513",12.33,0.00,7.41,"Panorámica","L",0
"2075515",36.62,10.05,1.10,"Panorámica","L",1
"2075516",56.11,0.00,8.47,"Panorámica","L",0
"2075518",31.10,6.36,0.00,"Panorámica","L",0
"2075519",32.90,3.80,9.68,"Panorámica","L",0
"2075520",30.65,20.93,1.19,"Panorámica","L",0
"2075521",21.87,4.74,11.32,"Panorámica","L",0
"2075528",30.36,0.00,0.00,"Panorámica","L",1
"2075538",67.00,0.00,0.00,"Panorámica","L",1
"2075559",47.84,7.98,0.00,"Panorámica","L",0
"2075561",36.27,5.22,2.84,"Detalle","L",0
"2075577",29.39,26.81,0.00,"Panorámica","L",1
"2075586",18.22,27.11,8.89,"Panorámica","L",0
"2075588",25.03,14.17,0.00,"Panorámica","L",0
"2075596",26.05,19.76,0.00,"Panorámica","L",0
"2075597",53.34,4.30,6.17,"Panorámica","L",0
"2075600",28.59,8.50,10.38,"Panorámica","L",0
"2075601",36.52,8.78,1.84,"Panorámica","L",0
"2075606",33.01,3.83,14.46,"Panorámica","L",0
"2075607",35.23,11.08,0.00,"Panorámica","L",0
"2075608",6.77,10.36,6.14,"Panorámica","L",1
"2075609",23.79,4.87,6.62,"Panorámica","L",0
"2075610",70.14,0.00,0.00,"Panorámica","L",1
"2075611",43.42,4.94,1.20,"Panorámica","L",1
"2075612",42.47,0.00,0.00,"Panorámica","L",0
"2075614",51.51,1.90,13.10,"Panorámica","L",0
"2075619",31.72,1.48,12.04,"Panorámica","L",1
"2075622",24.84,21.59,5.39,"Panorámica","L",0
"2075627",79.13,0.00,0.00,"Detalle","L",0
"2075628",44.12,0.00,0.00,"Panorámica","L",0
"2075639",39.10,13.14,0.00,"Panorámica","L",0
"2075641",54.99,5.79,2.97,"Panorámica","L",0
"2075642",39.10,0.00,0.00,"Panorámica","L",0
"2075644",57.48,8.77,11.54,"Panorámica","L",0
"2075645",51.65,4.03,3.87,"Panorámica","L",0
"2075651",33.24,5.48,2.47,"Panorámica","L",0
"2075655",34.44,4.90,10.79,"Panorámica","L",0
"2075663",43.72,11.01,0.00,"Panorámica","L",0
"2075676",38.68,12.60,4.34,"Panorámica","L",0
"2075718",9.14,27.66,3.46,"Panorámica","L",0
"2075727",13.43,0.00,12.75,"Panorámica","L",0
"2075748",5.39,1.77,5.67,"Panorámica","L",0
"2075763",9.88,0.00,17.71,"Panorámica","L",0
"2075764",10.36,5.33,10.64,"Panorámica","L",0
"2075767",12.64,16.37,0.00,"Panorámica","L",0
"2075768",16.58,0.00,17.22,"Panorámica","L",0
"2075771",4.44,0.00,17.59,"Panorámica","L",0
"2075774",21.04,5.46,9.34,"Panorámica","L",0
"2075775",34.37,8.81,10.60,"Panorámica","L",0
"2075777",21.57,8.87,3.34,"Panorámica","L",1
"2075778",34.86,1.23,6.25,"Detalle","L",0
"2075779",44.09,16.61,0.00,"Panorámica","L",0
"2075780",40.37,12.76,0.00,"Panorámica","L",0
"2075787",11.23,10.50,9.99,"Panorámica","L",0
"2075788",52.71,5.29,2.77,"Panorámica","L",0
"2075802",40.66,2.44,0.00,"Panorámica","L",0
"2075876",22.00,7.35,8.73,"Panorámica","L",0
"2075878",7.73,9.60,8.24,"Panorámica","L",0
"2075884",58.33,3.53,4.22,"Detalle","L",0
"2075885",0.00,2.02,0.00,"Panorámica","L",1
"2075886",24.74,8.24,2.19,"Panorámica","L",1
"2075887",37.47,4.14,8.99,"Panorámica","L",0
"2075896",56.11,0.00,0.00,"Panorámica","L",0
"2075909",61.65,0.00,0.00,"Detalle","L",1
"2075914",31.04,10.18,0.00,"Panorámica","L",0
"2075963",43.00,0.00,0.00,"Panorámica","L",1
"2076092",43.80,0.00,0.00,"Panorámica","L",0
"2076117",47.17,0.00,0.00,"Panorámica","L",0
"2076121",35.85,16.39,0.00,"Panorámica","L",0
"2076124",32.91,13.60,5.20,"Panorámica","L",0
"2076158",51.13,2.75,3.03,"Panorámica","L",0
"2076172",54.75,2.72,0.00,"Detalle","L",0
"2076194",29.59,2.53,1.13,"Detalle","L",0
"2076201",37.42,0.00,1.01,"Panorámica","L",0
"2076205",74.94,2.75,1.36,"Detalle","L",0
"2076249",52.58,0.00,0.00,"Detalle","L",0
"2076258",46.63,0.00,7.73,"Panorámica","L",0
"2076270",65.58,8.96,0.00,"Panorámica","L",0
"2076271",48.26,1.74,8.76,"Panorámica","L",0
"2076308",0.00,2.03,15.77,"Panorámica","L",1
"2076326",28.52,0.00,29.55,"Panorámica","L",0
"2076362",33.68,21.69,0.00,"Panorámica","L",0
"2076494",33.15,6.94,1.74,"Panorámica","L",0
"2076510",45.62,15.83,0.00,"Panorámica","L",0
"2076511",40.27,6.03,0.00,"Panorámica","L",0
"2076512",40.61,4.21,0.00,"Panorámica","L",0
"2076513",37.21,16.46,20.18,"Panorámica","L",0
"2076514",31.00,10.63,8.29,"Panorámica","L",0
"2076515",42.33,1.84,16.58,"Panorámica","L",0
"2076516",36.46,20.26,0.00,"Panorámica","L",0
"2076517",28.14,0.00,20.38,"Panorámica","L",1
"2076524",54.61,8.30,0.00,"Panorámica","L",0
"2076525",51.07,9.54,1.87,"Panorámica","L",0
"2076564",52.03,15.30,0.00,"Panorámica","H",0
"2076589",13.23,3.10,0.00,"Panorámica","L",0
"2076590",15.58,16.94,0.00,"Panorámica","L",0
"2076598",34.98,12.08,4.51,"Panorámica","H",0
"2076603",48.05,1.68,11.37,"Detalle","H",0
"2076616",37.57,5.41,0.00,"Panorámica","L",0
"2076619",66.05,3.27,0.00,"Detalle","L",0
"2076635",21.62,6.06,14.80,"Panorámica","L",0
"2076713",21.08,0.00,18.93,"Panorámica","L",0
"2076721",18.69,4.89,2.38,"Panorámica","L",0
"2076726",80.52,10.55,0.00,"Panorámica","L",1
"2076737",26.30,2.56,32.18,"Panorámica","L",0
"2076738",51.20,5.22,0.00,"Panorámica","L",0
"2076740",5.83,37.60,5.72,"Panorámica","L",0
"2076741",20.02,11.26,3.48,"Panorámica","L",0
"2076742",5.66,22.65,3.20,"Panorámica","L",0
"2076744",11.89,7.44,2.65,"Panorámica","L",0
"2076745",7.29,9.79,16.39,"Panorámica","L",0
"2076751",19.81,16.84,5.02,"Panorámica","L",0
"2076752",3.92,2.32,16.81,"Panorámica","L",1
"2076767",12.76,20.06,5.36,"Panorámica","L",0
"2076769",32.78,15.10,0.00,"Panorámica","L",0
"2076775",0.00,33.60,15.75,"Panorámica","L",0
"2076777",3.15,21.25,10.59,"Panorámica","L",0
"2076799",9.33,29.60,4.50,"Panorámica","L",0
"2076800",0.00,1.05,9.96,"Panorámica","L",0
"2076811",6.69,15.48,1.06,"Panorámica","L",0
"2076890",5.82,32.28,1.18,"Panorámica","L",0
"2076893",4.20,21.42,1.05,"Panorámica","L",0
"2076899",2.92,16.49,0.00,"Panorámica","L",0
"2076905",13.14,4.25,24.96,"Panorámica","L",0
"2076925",14.29,14.74,6.29,"Panorámica","L",1
"2076929",25.85,21.12,0.00,"Panorámica","L",0
"2076936",23.38,28.57,6.85,"Panorámica","L",0
"2076937",11.26,12.18,5.81,"Panorámica","L",1
"2076937",11.26,12.18,5.81,"Panorámica","L",1
"2076938",23.78,3.79,13.34,"Panorámica","L",0
"2076939",20.97,8.87,14.68,"Panorámica","L",0
