"ABANDONADO","CULT","MALEZA","DESCAMPADO","VEGETACION","CIELO","SUELO_DESNUDO","PAISAJE"
"ABANDONO",3.58,57.93,17.48,11.40,4.42,0.00,5.16
"ABANDONO",3.49,83.24,0.00,9.71,0.00,0.00,3.54
"ABANDONO",26.60,23.47,8.77,41.14,0.00,0.00,0.00
"ABANDONO",9.24,51.36,0.00,1.24,4.64,0.00,33.50
"ABANDONO",32.92,57.32,9.75,0.00,0.00,0.00,0.00
"ABANDONO",3.86,79.64,2.95,7.02,0.00,0.00,0.00
"ABANDONO",0.00,43.12,0.00,33.42,0.00,0.00,23.45
"ABANDONO",30.59,50.64,0.00,0.00,0.00,0.00,18.75
"ABANDONO",16.54,21.71,0.00,47.76,13.98,0.00,0.00
"ABANDONO",0.00,21.83,0.00,40.36,31.70,0.00,0.00
"ABANDONO",26.52,38.02,0.00,0.00,0.00,0.00,35.44
"ABANDONO",15.10,40.26,0.00,34.12,8.32,0.00,0.00
"NO ABANDONO",34.44,9.94,0.00,52.32,2.00,0.00,1.28
"NO ABANDONO",24.84,57.07,0.00,13.80,4.27,0.00,0.00
"ABANDONO",2.55,44.72,0.00,52.72,0.00,0.00,0.00
"ABANDONO",0.00,65.92,15.85,9.66,0.00,0.00,8.55
"ABANDONO",0.00,77.14,0.00,16.14,6.70,0.00,0.00
"ABANDONO",4.86,32.45,23.88,0.00,2.94,0.00,35.85
"ABANDONO",3.13,74.06,0.00,9.90,12.89,0.00,0.00
"ABANDONO",9.83,42.89,0.00,27.35,19.92,0.00,0.00
"ABANDONO",11.58,77.55,0.00,0.00,10.86,0.00,0.00
"ABANDONO",8.53,45.13,0.00,30.80,12.56,0.00,0.00
"ABANDONO",11.88,55.60,10.51,21.99,0.00,0.00,0.00
"ABANDONO",0.00,78.24,5.50,13.15,1.33,0.00,1.75
"NO ABANDONO",5.41,48.69,0.00,10.65,30.27,0.00,4.96
"NO ABANDONO",17.30,10.53,25.99,34.95,8.04,0.00,3.16
"ABANDONO",25.76,13.97,0.00,50.85,8.35,0.00,1.04
"ABANDONO",0.00,48.98,6.64,27.05,17.30,0.00,0.00
"ABANDONO",12.50,45.54,0.00,19.33,22.60,0.00,0.00
"NO ABANDONO",14.47,26.28,41.52,3.01,0.00,0.00,3.86
"ABANDONO",0.00,67.43,3.84,15.88,4.16,0.00,8.66
"ABANDONO",0.00,54.85,0.00,45.14,0.00,0.00,0.00
"ABANDONO",1.42,82.25,0.00,5.65,4.57,0.00,6.09
"NO ABANDONO",1.26,1.79,74.89,9.78,6.88,0.00,5.38
"ABANDONO",0.00,68.31,7.05,4.12,11.00,0.00,9.49
"NO ABANDONO",1.79,55.69,0.00,0.00,2.77,0.00,15.08
"ABANDONO",0.00,69.39,0.00,15.21,2.37,0.00,13.01
"ABANDONO",0.00,79.20,0.00,3.79,0.00,0.00,16.99
"ABANDONO",17.01,69.97,0.00,0.00,3.22,0.00,9.79
"ABANDONO",17.81,31.65,0.00,9.25,3.67,21.33,16.26
"ABANDONO",6.33,50.29,25.48,1.27,0.00,0.00,16.61
"ABANDONO",1.26,50.08,2.95,20.83,1.32,0.00,23.52
"NO ABANDONO",0.00,2.83,28.50,21.06,12.56,0.00,35.03
"ABANDONO",0.00,74.63,0.00,0.00,0.00,0.00,24.26
"ABANDONO",0.00,64.57,0.00,5.57,19.86,0.00,9.98
"NO ABANDONO",9.62,56.78,26.86,0.00,2.31,0.00,4.40
"NO ABANDONO",31.15,55.58,0.00,2.78,8.25,0.00,2.21
"NO ABANDONO",8.31,74.45,0.00,0.00,3.10,0.00,14.12
"ABANDONO",0.00,89.27,0.00,4.82,0.00,0.00,5.90
"NO ABANDONO",27.44,50.58,7.27,3.75,1.64,0.00,9.28
"NO ABANDONO",7.21,41.06,32.50,0.00,0.00,0.00,19.21
"ABANDONO",28.99,50.45,0.00,0.00,9.40,0.00,11.14
"ABANDONO",5.48,67.91,0.00,4.29,9.43,7.55,5.30
"ABANDONO",0.00,64.55,13.89,0.00,0.00,0.00,21.54
"ABANDONO",1.14,93.07,0.00,0.00,5.77,0.00,0.00
"ABANDONO",0.00,75.21,0.00,12.71,12.06,0.00,0.00
"ABANDONO",19.21,67.90,0.00,0.00,9.06,0.00,3.80
"ABANDONO",12.21,86.33,0.00,1.44,0.00,0.00,0.00
"ABANDONO",0.00,38.25,25.68,4.21,9.82,0.00,20.54
"ABANDONO",0.00,59.55,12.03,2.60,1.97,0.00,22.73
"ABANDONO",4.54,47.13,41.25,7.06,0.00,0.00,0.00
"ABANDONO",17.85,69.06,0.00,0.00,0.00,0.00,13.08
"ABANDONO",13.97,38.61,0.00,1.90,7.54,0.00,37.95
"NO ABANDONO",0.00,49.79,0.00,5.05,45.15,0.00,0.00
"NO ABANDONO",4.80,58.95,0.00,15.58,20.65,0.00,0.00
"NO ABANDONO",33.31,47.88,0.00,0.00,0.00,0.00,18.80
"ABANDONO",10.31,72.01,8.39,0.00,0.00,0.00,9.26
"NO ABANDONO",40.02,57.94,0.00,0.00,2.03,0.00,0.00
"ABANDONO",6.14,64.14,2.33,0.00,0.00,0.00,27.37
"ABANDONO",22.29,41.45,7.35,0.00,0.00,0.00,28.89
"ABANDONO",0.00,40.81,18.56,24.84,0.00,0.00,15.77
"ABANDONO",22.37,69.12,0.00,0.00,1.98,0.00,6.50
"NO ABANDONO",33.52,56.77,0.00,5.69,2.10,0.00,1.89
"ABANDONO",11.48,79.61,0.00,0.00,0.00,3.38,5.52
"NO ABANDONO",19.09,18.51,10.92,30.79,18.04,0.00,2.61
"ABANDONO",26.45,6.54,0.00,59.69,7.30,0.00,0.00
"ABANDONO",31.38,60.46,0.00,6.94,1.21,0.00,0.00
"NO ABANDONO",27.77,2.05,0.00,63.90,6.26,0.00,0.00
"ABANDONO",38.86,61.13,0.00,0.00,0.00,0.00,0.00
"ABANDONO",0.00,34.32,6.83,58.84,0.00,0.00,0.00
"ABANDONO",0.00,100.00,0.00,0.00,0.00,0.00,0.00
"ABANDONO",29.42,20.97,0.00,48.34,1.26,0.00,0.00
"ABANDONO",0.00,39.55,0.00,60.44,0.00,0.00,0.00
"ABANDONO",16.88,78.14,0.00,0.00,0.00,0.00,4.97
"ABANDONO",0.00,57.39,0.00,42.60,0.00,0.00,0.00
"ABANDONO",0.00,53.39,0.00,30.34,16.25,0.00,0.00
"ABANDONO",3.45,60.66,0.00,8.52,13.76,0.00,13.59
"ABANDONO",4.34,56.76,0.00,14.61,19.92,0.00,4.35
"ABANDONO",12.33,73.52,3.21,0.00,10.92,0.00,0.00
"ABANDONO",0.00,65.28,4.38,6.90,16.51,0.00,6.91
"ABANDONO",17.94,54.40,14.09,0.00,8.72,0.00,4.83
"NO ABANDONO",13.46,2.37,0.00,22.51,16.95,0.00,0.00
"ABANDONO",13.00,62.04,4.03,1.65,6.71,0.00,12.55
"NO ABANDONO",4.56,64.30,22.57,4.31,0.00,4.24,0.00
"NO ABANDONO",0.00,62.59,0.00,20.29,14.11,0.00,0.00
"ABANDONO",0.00,31.27,25.56,0.00,7.18,0.00,34.39
"NO ABANDONO",1.34,11.24,0.00,35.18,22.54,0.00,0.00
"ABANDONO",2.85,70.23,0.00,18.65,6.93,0.00,1.31
"ABANDONO",0.00,11.86,59.22,15.91,5.78,0.00,5.50
"NO ABANDONO",24.54,48.13,2.34,2.92,5.74,0.00,16.30
"ABANDONO",0.00,4.59,0.00,69.39,16.97,0.00,6.05
"NO ABANDONO",0.00,2.82,58.38,8.53,30.24,0.00,0.00
"ABANDONO",9.24,52.09,2.57,18.14,12.92,0.00,5.00
"ABANDONO",0.00,42.27,20.29,21.69,15.72,0.00,0.00
"ABANDONO",0.00,58.85,0.00,11.14,30.00,0.00,0.00
"ABANDONO",22.17,51.59,0.00,0.00,5.96,0.00,20.26
"ABANDONO",18.12,64.98,0.00,0.00,9.95,0.00,5.72
"ABANDONO",3.60,79.37,0.00,0.00,0.00,0.00,17.01
"NO ABANDONO",3.68,7.40,65.73,6.41,8.33,0.00,8.43
"ABANDONO",12.79,11.87,0.00,49.57,6.57,6.89,12.29
"NO ABANDONO",14.17,20.62,56.62,7.39,0.00,0.00,0.00
"NO ABANDONO",3.42,6.11,0.00,0.00,10.79,53.83,25.82
"NO ABANDONO",6.89,68.10,0.00,19.35,5.64,0.00,0.00
"NO ABANDONO",13.65,38.49,0.00,38.80,0.00,0.00,9.03
"ABANDONO",16.74,63.13,0.00,0.00,4.31,0.00,15.79
"ABANDONO",7.55,73.06,0.00,0.00,4.19,1.43,13.75
"NO ABANDONO",8.62,66.98,0.00,0.00,10.38,0.00,14.00
"NO ABANDONO",11.24,64.65,0.00,11.39,4.16,0.00,8.53
"ABANDONO",0.00,60.59,0.00,1.36,27.24,0.00,10.79
"ABANDONO",28.15,48.93,0.00,0.00,0.00,0.00,22.90
"ABANDONO",0.00,79.69,0.00,20.30,0.00,0.00,0.00
"ABANDONO",35.69,56.84,0.00,0.00,3.38,0.00,4.07
"NO ABANDONO",0.00,14.59,45.15,9.38,10.38,0.00,20.46
"NO ABANDONO",4.10,15.23,49.62,14.63,9.34,0.00,7.06
"ABANDONO",2.69,76.06,0.00,2.67,4.09,0.00,14.47
"ABANDONO",33.12,54.68,0.00,0.00,9.39,0.00,0.00
"ABANDONO",26.15,56.00,0.00,17.84,0.00,0.00,0.00
"NO ABANDONO",1.36,3.87,0.00,17.67,38.78,32.60,5.70
"NO ABANDONO",1.86,35.31,43.96,11.13,7.72,0.00,0.00
"ABANDONO",0.00,71.86,0.00,16.39,2.23,0.00,1.30
"ABANDONO",7.72,55.66,8.88,7.93,8.39,0.00,11.40
"NO ABANDONO",1.45,5.44,0.00,0.00,9.92,60.39,13.04
"NO ABANDONO",1.10,3.10,61.93,3.17,28.13,0.00,0.00
"NO ABANDONO",0.00,13.90,48.12,22.63,9.47,0.00,5.84
"NO ABANDONO",1.42,9.83,23.01,9.63,13.17,36.85,6.07
"NO ABANDONO",0.00,33.99,39.35,8.51,12.52,0.00,1.97
"ABANDONO",0.00,73.29,0.00,8.14,16.65,0.00,1.91
"ABANDONO",7.69,77.03,0.00,0.00,9.72,5.55,0.00
"ABANDONO",29.42,70.57,0.00,0.00,0.00,0.00,0.00
"NO ABANDONO",15.54,19.69,0.00,59.63,5.12,0.00,0.00
"NO ABANDONO",10.73,17.79,0.00,60.38,4.02,3.64,0.00
"NO ABANDONO",3.11,32.82,0.00,62.70,0.00,0.00,1.34
"ABANDONO",27.60,42.22,0.00,24.37,0.00,0.00,3.58
"ABANDONO",0.00,60.28,13.37,14.63,9.22,0.00,0.00
"ABANDONO",28.34,60.24,0.00,0.00,0.00,0.00,11.40
"ABANDONO",18.35,17.63,31.43,32.56,0.00,0.00,0.00
"NO ABANDONO",29.65,6.96,0.00,50.73,0.00,4.65,0.00
"ABANDONO",28.83,71.16,0.00,0.00,0.00,0.00,0.00
"ABANDONO",0.00,87.50,0.00,12.49,0.00,0.00,0.00
"ABANDONO",0.00,28.21,13.22,49.41,0.00,0.00,9.14
"NO ABANDONO",18.42,60.09,3.66,1.60,10.81,0.00,5.39
"ABANDONO",9.26,40.55,35.44,0.00,0.00,0.00,14.74
"NO ABANDONO",10.52,41.12,32.94,6.25,0.00,0.00,9.15
"NO ABANDONO",24.36,67.85,0.00,0.00,6.04,0.00,1.72
"ABANDONO",0.00,63.07,0.00,6.67,1.57,0.00,28.67
"ABANDONO",20.04,61.12,0.00,0.00,7.88,0.00,10.94
"ABANDONO",16.09,68.40,0.00,4.47,5.74,3.88,1.39
"ABANDONO",0.00,72.98,0.00,3.50,18.49,0.00,3.69
"ABANDONO",17.62,40.13,0.00,10.01,3.40,0.00,28.82
"ABANDONO",25.05,43.80,0.00,0.00,7.28,0.00,23.85
"ABANDONO",6.34,37.00,0.00,15.92,0.00,15.28,25.44
"ABANDONO",4.24,59.23,0.00,6.26,7.05,0.00,14.86
"NO ABANDONO",29.57,47.98,10.51,6.93,3.39,0.00,1.59
"ABANDONO",5.75,41.97,15.19,19.31,6.29,0.00,2.11
"ABANDONO",15.40,64.57,1.14,15.96,2.91,0.00,0.00
"ABANDONO",0.00,6.58,28.75,28.26,32.93,0.00,3.45
"NO ABANDONO",9.40,52.21,0.00,25.70,0.00,0.00,12.67
"ABANDONO",2.77,42.45,13.98,27.53,8.30,0.00,4.95
"ABANDONO",0.00,31.45,0.00,41.25,19.72,7.56,0.00
"ABANDONO",12.54,30.78,0.00,7.17,0.00,0.00,46.07
"ABANDONO",14.81,65.29,0.00,0.00,0.00,0.00,19.88
"NO ABANDONO",7.40,56.45,0.00,2.79,0.00,27.33,6.01
"ABANDONO",10.56,65.20,14.66,0.00,7.85,1.70,0.00
"ABANDONO",8.42,62.56,0.00,0.00,8.98,0.00,20.02
"ABANDONO",0.00,73.61,0.00,24.59,1.78,0.00,0.00
"ABANDONO",5.18,76.01,0.00,14.85,3.94,0.00,0.00
"NO ABANDONO",0.00,22.31,9.18,34.47,24.40,0.00,4.32
"NO ABANDONO",5.77,10.97,0.00,35.29,0.00,37.17,10.78
"ABANDONO",28.30,51.88,19.80,0.00,0.00,0.00,0.00
"ABANDONO",0.00,28.43,53.47,0.00,8.70,0.00,4.05
"NO ABANDONO",0.00,3.71,68.16,7.86,1.22,0.00,19.02
"NO ABANDONO",0.00,73.30,0.00,23.00,0.00,0.00,3.68
"ABANDONO",0.00,49.20,0.00,7.40,0.00,0.00,40.95
"ABANDONO",37.35,58.92,0.00,0.00,2.13,0.00,1.57
"ABANDONO",19.43,49.68,24.15,3.57,3.14,0.00,0.00
"NO ABANDONO",1.24,12.07,69.53,4.39,8.11,0.00,4.63
"ABANDONO",0.00,63.02,8.67,23.35,4.94,0.00,0.00
"NO ABANDONO",0.00,18.76,32.28,44.74,4.20,0.00,0.00
"NO ABANDONO",0.00,18.45,26.55,41.77,0.00,0.00,13.21
"ABANDONO",0.00,51.53,8.44,8.06,31.95,0.00,0.00
"ABANDONO",0.00,54.17,0.00,18.32,21.59,0.00,0.00
"NO ABANDONO",5.74,9.82,40.55,12.81,31.05,0.00,0.00
"NO ABANDONO",24.98,44.66,0.00,14.17,3.04,1.87,11.25
"ABANDONO",17.46,53.35,0.00,9.09,5.55,0.00,14.53
"ABANDONO",6.18,64.72,0.00,2.08,6.97,0.00,20.03
"ABANDONO",0.00,75.31,7.90,0.00,0.00,0.00,16.78
"ABANDONO",4.67,80.92,0.00,0.00,2.07,0.00,12.31
"ABANDONO",0.00,86.39,0.00,0.00,0.00,0.00,13.60
"ABANDONO",10.89,45.97,36.12,0.00,7.01,0.00,0.00
"NO ABANDONO",17.09,29.64,41.42,11.83,0.00,0.00,0.00
"NO ABANDONO",15.49,64.14,6.53,2.16,0.00,0.00,11.66
"ABANDONO",0.00,81.03,2.08,8.35,0.00,0.00,8.52
"ABANDONO",10.77,86.60,0.00,0.00,0.00,0.00,2.61
"NO ABANDONO",8.71,13.76,41.99,15.00,7.03,0.00,10.74
"ABANDONO",0.00,71.48,0.00,12.63,5.57,0.00,10.31
"ABANDONO",29.00,49.75,0.00,5.06,10.19,0.00,1.39
"NO ABANDONO",6.36,10.38,79.94,3.30,0.00,0.00,0.00
"NO ABANDONO",18.81,63.05,18.13,0.00,0.00,0.00,0.00
"ABANDONO",10.87,82.14,0.00,0.00,6.98,0.00,0.00
"ABANDONO",0.00,61.45,25.00,10.11,0.00,0.00,3.41
"ABANDONO",21.66,42.45,0.00,26.47,9.40,0.00,0.00
"NO ABANDONO",6.27,28.63,0.00,36.75,28.32,0.00,0.00
"ABANDONO",18.04,43.26,0.00,31.72,6.96,0.00,0.00
"ABANDONO",0.00,69.22,0.00,6.76,0.00,0.00,24.00
"ABANDONO",11.30,58.93,0.00,0.00,7.36,0.00,22.39
"ABANDONO",0.00,76.06,6.49,0.00,0.00,0.00,17.43
"ABANDONO",31.74,68.25,0.00,0.00,0.00,0.00,0.00
"NO ABANDONO",28.01,42.81,0.00,11.28,4.43,0.00,11.21
"ABANDONO",0.00,68.57,0.00,1.08,18.36,0.00,11.97
"ABANDONO",25.28,11.42,0.00,56.70,4.85,0.00,0.00
"ABANDONO",0.00,19.27,0.00,78.13,0.00,0.00,0.00
"NO ABANDONO",3.36,52.41,0.00,6.15,19.63,0.00,15.79
"NO ABANDONO",21.33,48.99,4.70,7.85,7.16,0.00,7.17
"NO ABANDONO",0.00,28.56,0.00,7.82,55.23,0.00,4.46
"ABANDONO",5.33,52.65,20.84,11.01,10.14,0.00,0.00
"ABANDONO",0.00,45.34,0.00,5.88,19.74,10.69,18.33
"ABANDONO",16.49,67.04,0.00,7.38,9.07,0.00,0.00
"ABANDONO",14.35,47.25,0.00,30.03,1.27,0.00,7.08
"ABANDONO",0.00,46.98,0.00,36.06,13.15,0.00,3.79
"ABANDONO",0.00,68.50,0.00,28.64,2.84,0.00,0.00
"ABANDONO",17.98,65.87,0.00,16.14,0.00,0.00,0.00
"ABANDONO",0.00,4.97,19.32,49.26,24.45,0.00,0.00
"NO ABANDONO",11.19,61.25,0.00,26.04,0.00,0.00,1.49
"NO ABANDONO",0.00,51.95,0.00,10.47,35.18,0.00,2.38
"ABANDONO",21.97,44.21,4.22,8.98,6.45,0.00,2.80
"ABANDONO",1.93,75.26,0.00,0.00,2.77,0.00,20.02
"ABANDONO",26.75,58.42,0.00,0.00,3.10,0.00,11.71
"NO ABANDONO",9.70,56.73,0.00,23.71,5.96,0.00,3.88
"ABANDONO",0.00,81.45,0.00,18.54,0.00,0.00,0.00
"ABANDONO",16.03,83.96,0.00,0.00,0.00,0.00,0.00
"ABANDONO",0.00,46.36,0.00,42.64,10.98,0.00,0.00
"ABANDONO",22.93,38.36,0.00,28.65,5.65,0.00,0.00
"ABANDONO",5.76,58.44,9.53,13.20,4.59,0.00,8.45
"ABANDONO",0.00,46.79,0.00,11.14,20.55,0.00,9.53
"ABANDONO",22.95,13.70,0.00,37.28,16.57,0.00,9.47
"ABANDONO",0.00,11.07,0.00,77.71,11.20,0.00,0.00
"ABANDONO",0.00,47.90,0.00,43.06,9.03,0.00,0.00
"ABANDONO",2.34,15.31,0.00,60.00,20.88,0.00,0.00
"NO ABANDONO",4.86,14.58,47.93,13.33,0.00,0.00,19.27
"ABANDONO",26.78,44.46,9.97,3.61,11.01,0.00,4.14
"ABANDONO",9.33,42.51,24.37,9.82,0.00,0.00,11.08
"ABANDONO",34.56,60.36,0.00,0.00,1.72,0.00,3.34
"ABANDONO",0.00,61.50,0.00,0.00,0.00,0.00,38.49
"ABANDONO",4.81,31.29,0.00,42.17,0.00,18.21,3.49
"ABANDONO",0.00,18.60,0.00,60.21,0.00,0.00,21.18
"ABANDONO",0.00,58.71,0.00,21.62,0.00,19.66,0.00
"ABANDONO",0.00,10.88,0.00,27.47,3.30,0.00,58.32
"ABANDONO",0.00,53.85,0.00,37.67,0.00,0.00,8.47
"NO ABANDONO",37.88,60.70,0.00,0.00,1.41,0.00,0.00
"ABANDONO",11.42,29.08,0.00,40.89,0.00,0.00,18.59
"ABANDONO",20.83,59.39,0.00,7.93,1.92,0.00,9.91
"NO ABANDONO",23.15,27.93,9.75,35.47,2.40,0.00,1.27
"ABANDONO",21.73,44.10,7.38,23.75,3.01,0.00,0.00
"ABANDONO",25.19,69.08,0.00,0.00,5.72,0.00,0.00
"NO ABANDONO",0.00,37.20,17.67,45.11,0.00,0.00,0.00
"ABANDONO",14.54,63.15,4.28,7.60,0.00,0.00,10.40
"ABANDONO",38.02,61.97,0.00,0.00,0.00,0.00,0.00
"ABANDONO",16.69,44.10,0.00,39.20,0.00,0.00,0.00
"ABANDONO",1.02,61.02,0.00,9.98,10.98,0.00,16.98
"ABANDONO",0.00,3.33,8.65,61.18,24.31,0.00,2.51
"ABANDONO",7.53,76.17,0.00,2.02,5.34,0.00,8.92
"NO ABANDONO",0.00,61.82,0.00,38.17,0.00,0.00,0.00
"ABANDONO",0.00,76.55,0.00,17.78,1.26,0.00,4.39
"ABANDONO",5.20,23.07,0.00,71.71,0.00,0.00,0.00
"ABANDONO",13.28,81.49,0.00,0.00,0.00,0.00,5.22
"ABANDONO",31.69,48.05,0.00,4.65,0.00,0.00,15.58
"ABANDONO",21.88,61.04,0.00,10.89,0.00,0.00,6.17
"NO ABANDONO",4.29,19.60,0.00,38.37,0.00,0.00,0.00
"ABANDONO",8.29,1.42,0.00,77.37,10.20,0.00,0.00
"ABANDONO",10.31,6.20,40.33,36.22,1.77,0.00,0.00
"ABANDONO",25.96,72.76,0.00,1.26,0.00,0.00,0.00
"NO ABANDONO",7.52,37.40,18.20,0.00,0.00,0.00,36.85
"NO ABANDONO",0.00,46.02,11.30,11.68,12.52,0.00,15.72
"ABANDONO",1.44,93.79,0.00,4.75,0.00,0.00,0.00
"NO ABANDONO",36.52,52.96,0.00,0.00,10.51,0.00,0.00
"ABANDONO",0.00,87.33,10.35,2.31,0.00,0.00,0.00
"ABANDONO",0.00,87.77,0.00,12.22,0.00,0.00,0.00
"ABANDONO",0.00,11.71,0.00,54.61,0.00,0.00,33.66
"NO ABANDONO",32.75,61.60,0.00,0.00,5.64,0.00,0.00
"NO ABANDONO",19.95,45.98,26.29,0.00,5.22,0.00,2.54
"ABANDONO",25.68,71.88,0.00,0.00,2.43,0.00,0.00
"NO ABANDONO",3.59,10.49,72.13,3.02,7.57,0.00,3.16
"ABANDONO",4.18,6.12,69.28,0.00,2.47,0.00,17.93
"NO ABANDONO",0.00,1.29,43.00,4.35,34.95,0.00,16.38
"NO ABANDONO",6.08,30.70,33.91,26.70,0.00,0.00,2.59
"NO ABANDONO",0.00,2.29,58.78,2.09,19.03,0.00,10.69
"ABANDONO",13.48,69.79,0.00,0.00,7.71,0.00,9.00
"ABANDONO",0.00,1.67,61.61,16.79,4.54,0.00,10.02
"ABANDONO",4.52,22.03,46.57,12.75,0.00,0.00,10.25
"ABANDONO",0.00,62.39,4.69,1.94,8.97,0.00,21.99
"ABANDONO",0.00,57.06,13.67,1.83,27.42,0.00,0.00
"ABANDONO",8.06,69.62,15.17,0.00,7.13,0.00,0.00
"ABANDONO",38.39,61.60,0.00,0.00,0.00,0.00,0.00
"NO ABANDONO",25.11,46.96,9.82,0.00,4.00,0.00,14.08
"ABANDONO",22.47,50.70,1.57,0.00,9.50,0.00,15.73
"ABANDONO",8.80,73.48,0.00,0.00,2.64,0.00,10.24
"ABANDONO",4.73,72.20,6.13,0.00,5.55,0.00,11.36
"ABANDONO",18.29,62.71,4.11,0.00,4.34,0.00,10.53
"NO ABANDONO",2.53,7.11,0.00,8.99,6.83,58.28,16.23
"ABANDONO",33.73,52.67,4.06,0.00,6.59,0.00,2.92
"ABANDONO",2.24,62.80,0.00,9.05,0.00,0.00,20.47
"NO ABANDONO",21.84,42.82,0.00,8.63,4.26,0.00,15.75
"ABANDONO",8.89,57.29,0.00,15.42,16.70,0.00,1.68
"NO ABANDONO",36.68,54.17,0.00,0.00,9.14,0.00,0.00
"NO ABANDONO",16.52,51.66,1.76,2.82,0.00,0.00,25.16
"ABANDONO",29.45,59.05,0.00,0.00,4.63,0.00,0.00
"ABANDONO",0.00,69.83,0.00,6.63,10.89,0.00,0.00
"ABANDONO",26.57,58.86,0.00,3.20,2.42,0.00,8.92
"ABANDONO",0.00,69.22,0.00,0.00,4.79,0.00,25.97
"ABANDONO",31.53,62.34,4.28,0.00,1.83,0.00,0.00
"ABANDONO",2.77,74.34,3.76,11.18,7.93,0.00,0.00
"NO ABANDONO",0.00,38.13,28.72,16.63,16.50,0.00,0.00
"ABANDONO",10.17,55.92,0.00,19.01,14.89,0.00,0.00
"NO ABANDONO",3.34,17.92,50.49,6.73,19.91,0.00,1.58
"NO ABANDONO",6.69,16.93,55.19,2.87,10.58,0.00,7.71
"ABANDONO",14.47,50.06,26.21,4.68,1.51,0.00,3.04
"ABANDONO",9.20,72.11,7.27,6.77,4.63,0.00,0.00
"NO ABANDONO",2.40,2.07,0.00,4.42,15.07,68.96,7.05
"ABANDONO",0.00,70.62,1.84,4.53,14.70,0.00,8.28
"NO ABANDONO",7.39,14.10,37.67,0.00,3.83,6.40,0.00
"ABANDONO",7.29,75.63,0.00,17.06,0.00,0.00,0.00
"NO ABANDONO",28.51,57.86,0.00,4.43,3.94,2.72,2.51
"ABANDONO",8.80,38.40,0.00,42.82,5.51,4.45,0.00
"NO ABANDONO",7.35,39.59,49.38,0.00,0.00,0.00,3.66
"ABANDONO",0.00,75.36,14.09,0.00,5.24,0.00,3.77
"ABANDONO",2.35,70.30,0.00,5.12,13.19,0.00,9.01
"ABANDONO",0.00,78.43,3.66,8.63,5.94,0.00,3.31
"NO ABANDONO",0.00,62.92,5.84,18.48,12.74,0.00,0.00
"NO ABANDONO",9.50,23.45,61.09,0.00,5.94,0.00,0.00
"NO ABANDONO",2.79,8.45,62.03,20.75,5.95,0.00,0.00
"ABANDONO",17.33,59.75,0.00,0.00,2.73,0.00,18.61
"NO ABANDONO",16.47,53.94,16.66,0.00,9.22,0.00,3.68
"NO ABANDONO",0.00,33.89,21.42,12.39,17.79,0.00,3.42
"NO ABANDONO",21.02,37.04,25.91,5.71,10.30,0.00,0.00
"NO ABANDONO",0.00,26.42,0.00,39.09,17.41,0.00,17.06
"ABANDONO",28.84,41.42,0.00,2.50,10.59,0.00,16.62
"ABANDONO",0.00,41.53,0.00,21.67,25.94,0.00,10.84
"ABANDONO",0.00,11.30,0.00,46.25,8.11,0.00,34.32
"ABANDONO",8.25,49.68,0.00,4.93,14.23,0.00,21.21
"NO ABANDONO",10.48,7.00,41.59,19.47,20.22,0.00,0.00
"ABANDONO",10.70,70.44,0.00,12.94,4.11,0.00,0.00
"ABANDONO",12.70,26.44,0.00,5.41,8.06,0.00,28.45
"ABANDONO",11.30,1.61,18.13,32.21,22.93,0.00,8.72
"ABANDONO",20.48,68.53,0.00,5.73,1.70,0.00,3.54
"NO ABANDONO",28.67,42.31,0.00,26.96,0.00,0.00,2.04
"NO ABANDONO",5.43,16.71,44.09,18.82,0.00,0.00,14.93
"NO ABANDONO",25.73,42.07,0.00,5.04,7.59,0.00,19.55
"ABANDONO",3.80,54.24,0.00,16.92,2.33,0.00,22.68
"ABANDONO",0.00,46.02,31.60,13.32,0.00,0.00,9.05
"NO ABANDONO",6.29,68.70,0.00,7.83,0.00,0.00,17.16
"ABANDONO",18.78,72.38,0.00,8.82,0.00,0.00,0.00
"NO ABANDONO",6.10,6.84,0.00,11.27,25.23,50.53,0.00
"ABANDONO",18.97,42.79,0.00,2.96,3.97,0.00,31.28
"ABANDONO",8.10,20.48,59.85,0.00,4.27,0.00,7.27
"ABANDONO",17.94,37.86,25.81,7.96,6.25,0.00,4.14
"ABANDONO",10.48,37.47,16.13,2.81,1.37,0.00,31.71
"ABANDONO",0.00,21.28,20.43,37.39,18.31,0.00,2.57
"ABANDONO",30.71,58.12,0.00,0.00,9.37,0.00,0.00
"ABANDONO",0.00,24.01,60.53,15.45,0.00,0.00,0.00
"ABANDONO",1.32,45.75,0.00,4.83,46.80,0.00,0.00
"ABANDONO",35.42,56.76,0.00,7.80,0.00,0.00,0.00
"ABANDONO",0.00,11.19,0.00,84.67,4.12,0.00,0.00
"ABANDONO",0.00,85.50,0.00,0.00,0.00,0.00,14.49
"ABANDONO",14.12,53.25,0.00,11.49,10.84,0.00,10.28
"ABANDONO",3.82,22.80,36.22,34.71,0.00,0.00,2.42
"ABANDONO",0.00,40.92,0.00,23.76,35.30,0.00,0.00
"ABANDONO",7.34,28.83,1.24,2.36,0.00,0.00,60.21
"ABANDONO",2.76,74.30,0.00,13.44,9.47,0.00,0.00
"NO ABANDONO",3.19,8.27,60.83,8.01,15.53,0.00,4.15
"ABANDONO",23.75,45.91,0.00,0.00,0.00,0.00,30.32
