ABANDONADO;CULT;MALEZA;DESCAMPADO;VEGETACION;CIELO;SUELO_DESNUDO;PAISAJE
ABANDONO;9,47193938;29,14989344;7,577551504;24,30736443;24,81648117;0;4,676770069
ABANDONO;30,95288401;54,77498415;2,524825692;0;0;0;11,74730615
ABANDONO;1,137560565;76,43775016;0;10,19591321;0;0;12,22877607
ABANDONO;17,95214991;58,57453572;0;0;15,89426134;0;7,579053037
NO ABANDONO;22,37966468;43,3207139;9,734991888;24,56462953;0;0;0
NO ABANDONO;24,55420141;15,68954458;18,05003207;39,03784477;2,668377165;0;0
ABANDONO;3,920601652;73,07360375;0;13,45086919;9,55492541;0;0
ABANDONO;0;53,85686438;0;34,04344194;0;0;0
NO ABANDONO;34,20903635;56,550787;0;2,162835466;7,077341184;0;0
ABANDONO;0;29,60963976;0;61,34052968;0;0;5,836575875
ABANDONO;0;100;0;0;0;0;0
ABANDONO;27,5220681;50,78814628;0;17,44430433;0;0;4,245481295
NO ABANDONO;15,0876806;21,09848903;36,836881;26,97694938;0;0;0
ABANDONO;0;100;0;0;0;0;0
ABANDONO;0;59,29025778;0;14,12788751;0;0;8,693226202
ABANDONO;7,816770526;55,40614409;0;16,28949382;16,87985132;0;3,607740243
ABANDONO;31,41997205;68,58002795;0;0;0;0;0
ABANDONO;34,78950709;52,6020732;7,61582399;0;1,364501798;0;3,628093928
ABANDONO;26,68478261;61,45380435;0;7,894021739;3,967391304;0;0
ABANDONO;20,02076843;44,45482866;0;2,450674974;8,753894081;0;15,16095535
ABANDONO;14,03470239;50,13178124;0;26,61981111;9,213705249;0;0
ABANDONO;18,39050132;50,69920844;0;18,62796834;7,955145119;0;4,327176781
ABANDONO;22,71139935;42,65402844;0;31,77849838;2,856073834;0;0
ABANDONO;0;74,26455026;5,470899471;12,52910053;4,116402116;0;1,989417989
ABANDONO;0;39,45376769;0;45,64001316;13,24997258;0;1,656246572
ABANDONO;23,80952381;68,01684088;0;8,173635308;0;0;0
ABANDONO;9,071949948;2,846715328;0;88,08133472;0;0;0
ABANDONO;15,98893167;31,44850818;0;52,56256015;0;0;0
ABANDONO;0;88,48206345;0;0;0;0;3,21672102
ABANDONO;0;55,47150782;0;29,04689864;0;0;15,48159355
ABANDONO;13,25608343;42,51448436;0;29,58285052;10,69524913;0;3,951332561
ABANDONO;7,899216888;76,29099989;0;4,199296334;1,134944955;0;10,47554194
ABANDONO;0;86,48424544;0;0;13,51575456;0;0
ABANDONO;18,67251783;74,30608886;0;1,546900713;0;0;5,474492595
ABANDONO;0;18,41253264;0;81,58746736;0;0;0
ABANDONO;24,97591264;40,08136174;0;34,94272562;0;0;0
ABANDONO;6,685915366;64,93729135;0;14,02147433;6,478390328;0;7,876928629
ABANDONO;7,207306338;48,04137324;0;24,38380282;11,43265845;0;5,27068662
ABANDONO;0;61,23984351;0;38,76015649;0;0;0
ABANDONO;19,05498814;55,43175487;0;24,17208295;1,341174043;0;0
ABANDONO;0;54,23649907;0;32,50698324;5,493482309;0;7,763035382
ABANDONO;30,11165806;58,71052948;0;6,807539921;1,380717973;0;2,989554568
ABANDONO;13,79195377;51,88930874;3,934207602;28,08401867;2,300511225;0;0
NO ABANDONO;3,302796528;12,5;32,99180328;33,08823529;9,136933462;0;8,980231437
ABANDONO;28,1104034;47,3566879;6,411889597;0;0;0;18,12101911
ABANDONO;18,38213975;19,62887794;0;35,57552914;0;0;9,97390548
ABANDONO;2,799197211;35,33326291;31,75240308;2,957642337;0;0;0
ABANDONO;17,04060414;47,71806939;0;30,49140856;2,101346175;0;2,648571741
ABANDONO;29,55236398;51,82933222;0;16,18618304;2,432120767;0;0
ABANDONO;28,24940544;71,75059456;0;0;0;0;0
ABANDONO;4,102082355;50,07045561;0;23,21903867;0;0;14,87396274
ABANDONO;16,44006227;72,84898806;0;10,71094966;0;0;0
ABANDONO;20,00817773;67,50715551;0;2,453318795;0;0;10,03134796
ABANDONO;0;56,41283686;0;43,58716314;0;0;0
ABANDONO;17,30544644;52,81877057;15,10776091;9,02431256;0;0;5,743709523
NO ABANDONO;5,213065109;64,90374216;0;11,2372918;0;0;0
ABANDONO;6,526537047;48,92275355;0;24,72937467;7,892800841;0;11,92853389
NO ABANDONO;19,06038829;55,84039472;0;7,873002252;1,383674783;0;15,84253995
NO ABANDONO;24,20416532;61,47620589;0;0;0;0;14,31962879
NO ABANDONO;30,98621421;48,99257688;0;12,16330859;2,216330859;0;5,641569459
ABANDONO;14,15174766;81,22335891;0;0;0;0;1,960784314
ABANDONO;0;74,88322718;0;17,8343949;5,042462845;0;2,239915074
ABANDONO;35,36228858;57,37105868;0;0;7,266652746;0;0
ABANDONO;27,90896463;54,83491826;0;8,99668768;4,252591089;0;4,006838337
ABANDONO;37,38035789;56,17977528;0;5,253849355;1,186017478;0;0
ABANDONO;37,2923588;57,5166113;0;0;2,938122924;0;2,252906977
ABANDONO;0;79,23837422;0;6,786280972;0;0;13,97534481
ABANDONO;0;63,20633811;0;17,41815216;19,37550973;0;0
ABANDONO;0;37,18291769;0;35,23493525;10,14663384;0;0
ABANDONO;0;69,26216303;0;30,73783697;0;0;0
ABANDONO;26,33255468;24,34699512;7,91038437;41,41006583;0;0;0
ABANDONO;20,95394737;5,372807018;14,30921053;33,53070175;19,32017544;0;0
ABANDONO;0;52,31203238;0;22,89954618;16,58285294;0;1,986998651
ABANDONO;5,218907003;84,85594176;0;7,864246898;0;0;0
NO ABANDONO;36,81020067;53,35493311;0;9,834866221;0;0;0
ABANDONO;13,5237069;79,94612069;0;6,530172414;0;0;0
ABANDONO;29,58032491;42,39620939;23,2400722;3,27166065;0;0;0
ABANDONO;20,68012752;49,47927736;0;13,74070138;8,012752391;0;8,087141339
ABANDONO;20,01109878;26,59267481;3,507214206;34,93895671;0;0;13,36293008
ABANDONO;17,56756757;38,27069257;9,892314189;34,26942568;0;0;0
ABANDONO;31,43220609;53,15382169;0;0;8,682285593;0;6,731686632
ABANDONO;16,37022047;69,75183726;0;13,87794227;0;0;0
ABANDONO;34,63208047;52,82159873;0;5,325569084;7,22075172;0;0
ABANDONO;29,60927231;63,23336121;0;7,157366472;0;0;0
ABANDONO;33,14802703;60,02834096;4,207543056;2,616088947;0;0;0
ABANDONO;31,90946024;68,09053976;0;0;0;0;0
ABANDONO;0;14,06098742;0;25,62923524;0;60,30977735;0
ABANDONO;0;64,80718436;0;24,23666138;10,95615425;0;0
ABANDONO;21,21448468;46,09470752;0;22,86350975;0;0;4,189415042
ABANDONO;0;65,66332219;0;34,33667781;0;0;0
ABANDONO;27,88562988;49,79953577;0;22,31483435;0;0;0
NO ABANDONO;27,51759015;1,824978012;24,37335092;43,00791557;0;0;0
ABANDONO;5,493260845;49,98301053;0;9,785932722;8,947785706;0;25,79001019
ABANDONO;10,50534035;3,52303523;0;35,75641639;6,902598438;0;35,75641639
ABANDONO;6,609298434;34,1819051;0;32,28158241;8,4857177;0;18,44149635
ABANDONO;21,34361233;46,46475771;0;23,29295154;4,405286344;0;4,49339207
ABANDONO;28,39780173;51,84950328;0;3,233988586;4,523356584;0;11,99534982
ABANDONO;26,55267512;58,90788748;0;10,75565361;1,886376172;0;1,897407612
ABANDONO;0;53,02684904;23,50557244;19,26291793;0;0;4,204660588
ABANDONO;19,1087344;41,01010101;22,43612597;17,44503862;0;0;0
ABANDONO;13,24516996;58,0018597;2,520921583;0;0;0;26,23204877
NO ABANDONO;17,50346445;54,03475109;2,974096578;17,2263085;0;0;8,261379384
ABANDONO;0;27,24343675;0;66,2052506;5,178997613;0;1,372315036
ABANDONO;11,81580324;53,42752486;0;33,16588174;1,590790162;0;0
ABANDONO;27,11282711;18,33976834;0;54,54740455;0;0;0
NO ABANDONO;27,73424567;48,15141817;0;24,11433617;0;0;0
ABANDONO;14,78565179;58,21303587;0;23,57830271;3,423009624;0;0
ABANDONO;32,17344754;58,02997859;0;3,618843683;6,177730193;0;0
ABANDONO;16,96045198;75,76271186;0;0;0;0;1,966101695
ABANDONO;28,84984639;46,73579109;0;4,54109063;3,216205837;0;6,086789555
ABANDONO;24,51489768;62,17792387;0;10,45488283;2,852295621;0;0
ABANDONO;32,18833601;58,80149813;0;0;1,744248261;0;0
NO ABANDONO;31,81720661;53,42201244;0;7,466208968;0;0;0
ABANDONO;32,0230608;62,54716981;0;4,245283019;0;0;1,184486373
NO ABANDONO;7,330582103;1,563857515;53,30147698;34,11164205;3,692441355;0;0
ABANDONO;4,710944395;57,96557811;0;33,66063548;3,662842012;0;0
ABANDONO;10,49325507;59,98352384;0;25,58953764;2,564102564;0;0
ABANDONO;16,45996388;69,78928356;0;6,5743528;0;0;7,176399759
ABANDONO;15,95977826;30,95268789;0;51,64367668;0;0;0
NO ABANDONO;17,26986197;31,48570808;21,41071623;12,04216933;0;0;17,7915444
ABANDONO;17,11771542;64,884609;0;13,63108086;4,36659472;0;0
ABANDONO;24,66960352;45,92070485;0;27,47136564;1,938325991;0;0
ABANDONO;25,70093458;69,87538941;0;4,423676012;0;0;0
NO ABANDONO;4,515106937;15,50299876;36,70929048;30,20255743;13,0700464;0;0
ABANDONO;20,97520465;43,87234547;0;35,15244988;0;0;0
ABANDONO;22,23998173;3,276629752;19,52277657;50,40529741;4,555314534;0;0
NO ABANDONO;16,97412406;41,810078;0;41,21579794;0;0;0
ABANDONO;37,54389699;54,59189103;0;0;4,767478983;0;3,096733
ABANDONO;25,61576355;45,67049808;0;28,71373837;0;0;0
ABANDONO;25,9937121;8,140579385;0;43,88052998;0;9,880979115;12,10419942
NO ABANDONO;12,88073394;34,59327217;12,35474006;20,0733945;20,09785933;0;0
NO ABANDONO;23,39459231;35,96324461;0;1,499788762;9,885931559;0;29,25644275
ABANDONO;0;40,67777528;0;33,16820536;26,15401937;0;0
ABANDONO;0;64,20087518;16,7222338;0;0;0;19,07689102
NO ABANDONO;5,132432135;13,78173426;58,73172876;0;5,813825695;0;7,04473019
NO ABANDONO;32,80033663;58,34209973;0;0;1,493793394;0;7,36377025
ABANDONO;8,623583718;81,79815359;0;0;9,578262694;0;0
ABANDONO;27,69898391;11,71676545;0;51,06900931;9,515241321;0;0
ABANDONO;0;48,94922534;0;4,893388557;46,1573861;0;0
ABANDONO;27,77366473;52,90322581;0;19,32310947;0;0;0
ABANDONO;0;12,68057785;29,83084331;57,48857884;0;0;0
ABANDONO;0;32,13684211;0;45,93684211;3,652631579;0;18,27368421
ABANDONO;13,97069929;5,120072497;0;76,8917082;4,017520012;0;0
ABANDONO;23,96134192;49,83337036;17,88491446;1,644079094;0;0;6,676294157
ABANDONO;35,89637306;53,85492228;0;10,24870466;0;0;0
ABANDONO;14,77684908;25,04336855;0;60,17978237;0;0;0
ABANDONO;29,55961778;59,01537183;7,550893228;3,874117158;0;0;0
ABANDONO;0;56,05387029;0;36,41474895;1,425209205;0;3,190376569
ABANDONO;14,69522922;16,51660975;0;65,79737142;2,99078961;0;0
ABANDONO;0;46,31622949;0;43,60957258;0;0;10,07419793
ABANDONO;0;30,18123667;11,09808102;47,76119403;9,424307036;0;1,535181237
ABANDONO;11,71360516;27,50455373;0;51,9265798;8,855261314;0;0
ABANDONO;9,333497295;12,17412691;0;51,64781112;18,17511067;0;0
ABANDONO;2,253491325;55,74481591;0;40,33008887;1,671603893;0;0
ABANDONO;0;14,81481481;0;62,0043573;18,08278867;0;0
ABANDONO;21,79472923;69,64305571;0;8,562215056;0;0;0
ABANDONO;23,96991844;49,53924372;0;20,19913145;4,882957314;0;1,408749073
NO ABANDONO;30,49675566;50,73928305;14,00914796;4,754813318;0;0;0
ABANDONO;0;54,8938992;0;45,1061008;0;0;0
ABANDONO;14,12177239;9,372011476;0;72,12836043;4,377855701;0;0
ABANDONO;0;61,28078818;0;37,02244116;0;0;0
ABANDONO;25,15321757;52,17058223;0;6,307456588;16,36874362;0;0
ABANDONO;25,02153316;67,74332472;0;0;2,293281654;0;0
ABANDONO;27,27467123;54,34619908;0;1,422003635;4,586763605;0;12,37036245
ABANDONO;11,42676101;45,09451896;0;18,3546309;0;0;25,12408913
ABANDONO;26,54818865;18,0177717;0;55,43403964;0;0;0
ABANDONO;0;25,26844475;0;74,73155525;0;0;0
ABANDONO;0;34,76821192;0;0;0;0;0
ABANDONO;16,47607416;62,35150439;0;0;1,243477295;0;19,92894415
ABANDONO;35,56882397;55,53897004;0;0;0;0;7,132956605
ABANDONO;21,9935221;58,57277192;0;11,04377808;8,389927907;0;0
ABANDONO;20,40663456;55,38790797;0;14,20010701;10,00535045;0;0
ABANDONO;37,33533255;59,49448431;0;0;3,170183142;0;0
ABANDONO;24,04814004;42,30853392;0;26,20350109;7,439824945;0;0
ABANDONO;6,453522795;67,60213144;8,644168147;12,81231498;0;0;0
ABANDONO;37,62117823;62,37882177;0;0;0;0;0
ABANDONO;16,29897926;60,77269235;0;0;6,673252113;0;16,25507628
ABANDONO;0;89,56927867;0;0;0;0;0
NO ABANDONO;17,37888347;47,00630877;15,70051184;2,987739555;3,582906797;0;6,368289489
ABANDONO;4,492372436;52,41451867;0;39,07417149;4,018937401;0;0
NO ABANDONO;11,83991106;33,71317399;0;54,44691495;0;0;0
ABANDONO;19,42567568;42,65202703;0;0;14,13288288;0;0
ABANDONO;12,45373394;17,3089484;0;70,23731766;0;0;0
ABANDONO;8,90052356;59,79493892;0;31,30453752;0;0;0
NO ABANDONO;20,74923301;47,06927176;0;32,18149524;0;0;0
NO ABANDONO;37,7007874;55,37007874;0;6,929133858;0;0;0
ABANDONO;0;63,70471634;0;36,29528366;0;0;0
ABANDONO;24,99612102;46,90457719;0;20,26377036;7,83553142;0;0
ABANDONO;16,57535718;23,68675475;24,78246858;32,80696101;2,148458481;0;0
NO ABANDONO;12,95148536;35,75550331;13,17589228;22,46206454;15,6550545;0;0
ABANDONO;27,88701793;46,20315046;0;25,90983161;0;0;0
NO ABANDONO;17,01240488;13,59324507;25,72709267;35,1089336;6,952986553;0;1,605337225
ABANDONO;26,47778944;38,94135479;3,800862773;30,779993;0;0;0
ABANDONO;19,1283293;69,42695722;0;11,44471348;0;0;0
ABANDONO;3,958519179;78,1779661;0;11,07270294;0;0;0
ABANDONO;0;30,94128611;11,76348763;57,29522626;0;0;0
ABANDONO;21,72348084;68,7380902;0;6,605970781;0;0;2,932458183
ABANDONO;0;82,96296296;0;0;12,59259259;0;4,444444444
ABANDONO;0;73,73985476;0;22,50106792;2,434856899;0;1,324220419
ABANDONO;0;21,94898892;2,266029875;72,06584697;3,719134234;0;0
ABANDONO;26,99412259;70,90680101;0;2,099076406;0;0;0
ABANDONO;23,61780868;48,24492542;0;28,1372659;0;0;0
ABANDONO;34,29830082;2,706104468;0;58,39102161;4,604573107;0;0
NO ABANDONO;38,69346734;58,81490787;0;2,491624791;0;0;0
ABANDONO;1,863222528;68,80160915;0;15,24454796;11,41223798;0;2,678382384
NO ABANDONO;35,08886708;51,72827391;0;6,062588594;1,537455021;0;5,582815396
ABANDONO;0;93,09027778;0;0;6,909722222;0;0
ABANDONO;14,78549267;53,71777041;0;12,15363218;2,546271531;0;16,79683321
NO ABANDONO;35,75976231;52,55730051;0;0;9,80475382;0;1,878183362
ABANDONO;5,710442651;30,93665933;0;20,98312546;19,40572267;15,50501345;1,247248716
ABANDONO;0;100;0;0;0;0;0
ABANDONO;19,93999786;50,56252009;0;28,10457516;1,39290689;0;0
ABANDONO;6,640537514;43,31466965;0;35,97984323;12,40761478;0;0
ABANDONO;23,58313817;37,24824356;0;27,59953162;11,56908665;0;0
ABANDONO;0;39,74992119;0;60,25007881;0;0;0
NO ABANDONO;20,15934584;46,03207883;0;26,88961107;2,002306321;0;4,916657931
ABANDONO;24,21981004;40,35504297;0;20,53369516;4,748982361;0;10,14246947
ABANDONO;26,27354122;57,58979109;0;5,423484615;2,325820727;0;8,387362355
ABANDONO;0;23,00442667;0;76,99557333;0;0;0
ABANDONO;0;84,20505715;0;15,79494285;0;0;0
ABANDONO;29,92420199;65,01547988;0;5,060318138;0;0;0
ABANDONO;26,29053026;56,37363924;0;1,428069765;0;0;15,90776074
ABANDONO;26,86898594;38,89711325;0;34,23390081;0;0;0
ABANDONO;21,9795539;49,07063197;0;5,820167286;4,112453532;0;19,01719331
ABANDONO;21,22412038;15,19402647;0;34,39303089;9,141305578;0;20,04751669
ABANDONO;29,77218225;42,93764988;0;17,74580336;3,129496403;0;6,414868106
ABANDONO;19,08163265;62,02623907;0;0;11,02040816;0;7,871720117
NO ABANDONO;26,28717621;44,4728707;0;12,37607931;0;0;12,95171091
ABANDONO;3,376660073;50,12715456;0;12,71545634;18,63520769;0;15,14552133
ABANDONO;28,76567935;43,048382;0;20,40687256;7,77906609;0;0
ABANDONO;13,279103;25,6128394;0;53,45718369;2,297460701;0;0
ABANDONO;0;52,32594121;0;47,67405879;0;0;0
ABANDONO;32,35325337;50,5466511;0;17,10009553;0;0;0
ABANDONO;14,23172444;56,3654033;0;11,80218119;9,189072454;0;8,411618616
ABANDONO;7,835029686;61,56700594;0;22,13740458;0;0;8,460559796
ABANDONO;10,30102477;49,21007686;0;30,31596926;0;0;10,17292912
ABANDONO;34,71210341;61,65687427;0;3,631022327;0;0;0
ABANDONO;10,85383502;69,39218524;0;6,049204052;13,70477569;0;0
ABANDONO;0;37,07436666;0;12,39444293;15,03677472;0;35,49441569
ABANDONO;0;37,88629891;0;62,11370109;0;0;0
ABANDONO;15,93267882;27,47545582;0;45,31556802;0;0;11,27629734
ABANDONO;0;59,85385297;0;26,59433127;11,82462356;0;0
ABANDONO;14,74574433;56,45668438;0;21,80418519;4,911633959;0;0
ABANDONO;0;32,35138845;0;24,22130715;21,16988702;0;22,25741738
ABANDONO;34,17207792;59,94897959;0;5,878942486;0;0;0
ABANDONO;0;27,6055752;0;72,3944248;0;0;0
ABANDONO;12,0337197;25,69020021;0;59,48366702;2,792413066;0;0
ABANDONO;12,10076473;37,49437697;0;35,25641026;15,14844804;0;0
ABANDONO;0;65,77593918;0;25,95035778;5,176654741;0;3,097048301
NO ABANDONO;26,16592454;45,92219358;3,234122334;23,28333724;0;0;0
ABANDONO;0;36,46882366;0;50,1071352;11,66702378;0;1,757017356
ABANDONO;36,2334446;58,41498869;0;3,434909013;0;0;1,916657694
ABANDONO;19,52040954;69,33854237;0;0;7,436346491;0;3,704701603
ABANDONO;19,5360899;74,16798732;0;6,295922778;0;0;0
ABANDONO;0;41,4036266;2,216252518;51,72934856;4,65077233;0;0
NO ABANDONO;34,58856346;51,50627615;5,955369596;7,949790795;0;0;0
ABANDONO;6,290763728;54,6602146;0;25,25773196;1,998737639;0;4,681253945
ABANDONO;12,21195461;46,29781261;0;28,03836706;3,064685928;0;10,38717979
ABANDONO;0;37,09930041;0;51,0285058;11,8721938;0;0
ABANDONO;0;15,59475156;0;84,40524844;0;0;0
ABANDONO;16,5353279;51,38239615;0;32,08227594;0;0;0
ABANDONO;20,98853021;55,2323519;0;19,73513066;4,04398723;0;0
ABANDONO;7,812833085;46,49328501;0;21,2747815;17,81070134;0;0
ABANDONO;27,55329303;45,7524658;0;26,69424117;0;0;0
NO ABANDONO;24,57374254;48,20971867;0;12,92625746;9,089940324;0;5,200341006
ABANDONO;0;23,60030128;0;69,18152147;7,218177253;0;0
NO ABANDONO;17,55700326;9,565689468;11,15092291;54,66883822;1,737242128;0;1,965255157
ABANDONO;6,305496235;45,06013263;0;20,43385411;5,923344948;0;22,27717208
ABANDONO;0;42,19282836;0;30,57765837;21,62860391;0;5,600909373
ABANDONO;0;50,37044877;0;25,47629128;24,15325995;0;0
ABANDONO;21,81204399;33,5402374;0;38,88707394;5,760644669;0;0
ABANDONO;0;50,07317073;0;26,25609756;2,756097561;0;20,91463415
ABANDONO;11,1902989;24,90160621;7,403467716;35,43240081;8,562918838;0;12,50930752
ABANDONO;18,4172213;44,11397671;0;22,27537438;8,881031614;0;6,312396007
ABANDONO;0;36,45478623;0;43,70034052;0;0;19,84487325
ABANDONO;0;45,5274984;0;31,89599829;18,60689065;0;0
ABANDONO;33,669924;65,15743757;0;0;0;0;1,172638436
ABANDONO;17,65095485;42,22320344;0;40,1258417;0;0;0
NO ABANDONO;27,12525018;48,73064363;0;24,14410618;0;0;0
ABANDONO;21,3703298;60,58172082;0;11,65875624;2,59218693;0;3,797006207
ABANDONO;20,23646152;79,76353848;0;0;0;0;0
ABANDONO;0;64,93552585;0;25,12717378;0;0;9,937300367
NO ABANDONO;19,77599276;16,07647924;0;50,05091074;14,09661726;0;0
ABANDONO;26,45628445;60,18588566;0;4,701177996;8,656651897;0;0
ABANDONO;24,53723633;33,69565217;0;41,76711149;0;0;0
ABANDONO;0;37,12757029;2,203105329;57,52203105;0;0;3,147293328
ABANDONO;0;6,658304589;0;83,33855963;2,111424689;0;7,89171109
ABANDONO;15,82156611;30,08130081;0;31,35430039;16,8699187;0;5,872913992
NO ABANDONO;28,16292076;17,98037354;7,407407407;46,4492983;0;0;0
NO ABANDONO;7,429467085;42,40334378;0;50,16718913;0;0;0
NO ABANDONO;20,89731025;22,90101274;15,2891212;40,91255581;0;0;0
ABANDONO;0;70,26424706;0;14,25236124;6,547808554;0;8,935583148
ABANDONO;20,32108609;54,90787631;0;18,06917358;0;0;0
NO ABANDONO;26,12903226;39,43010753;0;22,60215054;2;0;9,838709677
ABANDONO;0;63,5359116;0;11,31395628;25,15013212;0;0
ABANDONO;20,27233115;54,69498911;0;1,917211329;2,952069717;0;14,07407407
NO ABANDONO;6,870807185;56,69768448;0;14,92101277;21,51049556;0;0
NO ABANDONO;13,72989992;10,33397054;11,06488249;24,16507365;35,52232093;0;5,183852468
ABANDONO;0;39,03983118;0;41,18965972;12,43735162;0;0
NO ABANDONO;28,22415833;41,91674734;0;19,74830591;7,023771109;0;0
ABANDONO;28,58046826;57,8042607;0;0;10,13499262;0;3,480278422
ABANDONO;31,06120512;59,4812589;0;0;9,45753598;0;0
ABANDONO;11,22772761;65,80424701;0;2,013668538;5,064681474;0;8,908957774
NO ABANDONO;23,53422098;61,58607802;0;0;7,334734875;0;7,544966129
ABANDONO;25,11488725;57,36881479;0;7,823020199;9,69327776;0;0
ABANDONO;25,2625013;48,50816093;0;26,22933777;0;0;0
ABANDONO;0;75,77141447;0;0;1,505801037;0;14,19402617
ABANDONO;33,46532534;58,1442637;0;0;4,44135274;0;3,949058219
ABANDONO;29,57062981;67,05348665;0;3,375883532;0;0;0
ABANDONO;0;87,81731515;0;12,18268485;0;0;0
ABANDONO;0;55,91977572;0;44,08022428;0;0;0
ABANDONO;19,35382356;44,7183468;0;20,83289626;0;0;11,83258156
NO ABANDONO;32,254073;54,69168901;11,40441328;0;1,649824706;0;0
ABANDONO;23,45692128;56,68755976;0;0;2,485923723;0;17,36959524
ABANDONO;0;49,23145467;18,54533304;25,19492092;3,141011361;0;3,887280018
ABANDONO;23,50873338;58,39833022;0;14,11622542;0;3,976710974;0
NO ABANDONO;6,825520543;4,576327803;69,58022492;11,72475225;0;0;0
ABANDONO;7,864067095;44,1237338;23,31989979;6,938242022;4,149874741;0;9,868206078
ABANDONO;0;41,81229024;0;42,58766346;13,05404467;0;2,54600162
ABANDONO;0;56,17837049;0;13,05480308;26,97436966;0;3,792456762
ABANDONO;13,14346365;50,84026181;0;24,6240934;0;0;8,897930302
ABANDONO;19,0108028;50,08472781;0;26,85871637;4,045753018;0;0
ABANDONO;28,77605559;41,77445216;0;26,17851416;3,270978087;0;0
ABANDONO;26,6642806;56,21570031;0;2,075876879;10,57026963;0;4,473872584
ABANDONO;0;46,67662435;0;53,32337565;0;0;0
NO ABANDONO;34,9370754;55,84140773;0;3,719790623;5,50172625;0;0
ABANDONO;26,29234435;42,63959391;0;16,57515798;8,619082151;0;5,87382161
ABANDONO;15,48446917;60,33843301;0;15,91330552;5,482151136;0;2,781641168
ABANDONO;0;39,14103924;0;20,32873807;27,68822906;0;12,84199364
ABANDONO;9,378694339;43,96427164;37,2389334;4,269013529;0;0;5,149087088
ABANDONO;0;33,71436079;0;51,55695704;0;14,72868217;0
ABANDONO;20,39967811;37,98283262;13,80096567;22,76019313;5,056330472;0;0
ABANDONO;37,23867134;57,58251088;0;0;5,178817786;0;0
ABANDONO;2,157894737;66,01754386;0;16,70175439;7,631578947;0;0
NO ABANDONO;11,13723185;7,757860711;0;51,83661475;0;0;29,26829268
NO ABANDONO;16,22367101;39,00451354;8,826479438;22,27933801;0;0;11,30892678
ABANDONO;28,21452365;54,46369087;0;11,19253831;1,982011992;0;4,147235177
ABANDONO;31,73431734;63,02583026;0;2,593568793;2,646283606;0;0
ABANDONO;22,72049858;59,47703563;0;4,985774285;12,81669151;0;0
ABANDONO;0;80,76202374;0;15,95877577;3,2792005;0;0
NO ABANDONO;35,46418246;52,4253132;0;7,698897098;1,659706607;0;2,751900632
NO ABANDONO;18,859073;8,050290861;7,337211484;57,57177707;8,181647589;0;0
ABANDONO;0;87,08803612;0;0;0;0;12,91196388
ABANDONO;0;84,49483776;0;6,581858407;3,982300885;0;4,94100295
NO ABANDONO;34,72871589;62,05284332;0;1,109057301;2,109383495;0;0
ABANDONO;28,76712329;71,23287671;0;0;0;0;0
ABANDONO;0;50,94218415;0;24,92505353;21,67023555;0;2,462526767
ABANDONO;35,14696685;59,50594121;0;0;1,938711695;0;0
ABANDONO;1,673173452;79,06302287;0;15,42665923;0;0;3,837144451
ABANDONO;17,66854519;59,67438948;0;1,774159883;7,357545398;0;7,044458359
ABANDONO;25,6769472;53,77940408;0;12,36800836;8,175640355;0;0
ABANDONO;0;48,75310375;0;45,38486451;1,856849833;0;0
ABANDONO;0;100;0;0;0;0;0
ABANDONO;0;82,11816468;0;6,138696836;0;0;10,25560444
ABANDONO;0;61,52056807;0;38,47943193;0;0;0
NO ABANDONO;29,4409135;51,30884412;0;8,941075083;0;0;6,851233437
ABANDONO;27,93022761;42,78876835;0;27,29206552;1,988938524;0;0
ABANDONO;28,77746479;4,507042254;0;55,14366197;1,509859155;0;7,81971831
ABANDONO;11,53846154;53,82284382;0;9,114219114;0;0;25,52447552
ABANDONO;0;49,57992245;0;50,42007755;0;0;0
ABANDONO;0;92,47974068;0;7,520259319;0;0;0
ABANDONO;12,79019776;59,42605331;0;21,27042132;0;0;6,513327601
ABANDONO;0;28,23479907;0;71,76520093;0;0;0
ABANDONO;35,19148936;59,64893617;0;5,159574468;0;0;0
ABANDONO;10,20207537;56,0021846;2,10813763;19,14800655;11,04314582;0;1,496450027
ABANDONO;0;12,34969126;0;83,36041599;4,289892753;0;0
ABANDONO;0;55,73367532;0;10,33450892;27,72256065;0;6,209255103
ABANDONO;4,988069538;40,19997728;8,601295307;16,19134189;21,61118055;0;2,329280764
ABANDONO;23,10938368;37,17934481;18,7229317;11,81565797;9,172681843;0;0
NO ABANDONO;0;1,397938633;70,76175809;24,41653832;0;0;3,423764957
ABANDONO;35,03144654;53,30188679;0;5,104821803;6,561844864;0;0
ABANDONO;30,45321161;56,4721226;0;9,390283665;3,684382132;0;0
ABANDONO;7,421383648;51,11949686;0;31,53459119;0;0;9,924528302
ABANDONO;6,195074319;59,23836389;0;13,87653249;8,386676793;0;10,50233265
NO ABANDONO;20,22246941;30,52280311;0;11,30144605;1,579532814;0;25,6618465
ABANDONO;23,31707317;35,12195122;0;13,76693767;9,83197832;0;2,970189702
ABANDONO;0;41,0483871;0;28,85752688;0;0;30,09408602
ABANDONO;18,31156265;44,21867441;0;27,01983551;1,584421867;0;6,349782293
ABANDONO;29,78990279;49,74391136;0;10,7452702;0;0;9,720915648
ABANDONO;0;52,96425458;0;0;4,980383609;0;42,05536181
ABANDONO;3,964577657;62,35694823;0;33,67847411;0;0;0
ABANDONO;0;62,97017833;0;9,530945602;15,42035067;0;12,0785254
NO ABANDONO;4,741474147;40,0550055;18,53685369;14,45544554;1,408140814;0;20,80308031
